Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $348.57/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0x49df71e506bb4c174b93fb65575615b43f27e1b2daa6a2ca61f83c1ed83b2efa,14282246,1641934808,1/11/2022 21:00,0x095ad3d17697be667ace2eb11e07e53d5a3cc92c,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00022226,0.077473168,463.38,,,Approve
0xf63b3f453374c36d50a21247041f98a37ba575c0d6add34372c9e87341668008,14282263,1641934859,1/11/2022 21:00,0x095ad3d17697be667ace2eb11e07e53d5a3cc92c,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00012626,0.044010448,463.38,,,Approve
0xaae7b77134bb2ca8bc4b41a1704e10c5d7f0e09a1dccc004dabaf17bc8845973,14282270,1641934880,1/11/2022 21:01,0x095ad3d17697be667ace2eb11e07e53d5a3cc92c,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00012626,0.044010448,463.38,,,Approve
0x1ad174f633ae4007b898c1d18b014d5cdbedac0196e82dbbc49c61f1c13cf62b,14282298,1641934964,1/11/2022 21:02,0x2a479056fac97b62806cc740b11774e6598b1649,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000226475,0.078942391,463.38,,,Set White List
0xc74dd71dc02436b30112d47f0102ea1123c0ad4e641c34ff62e2fc1c810e0905,14282311,1641935003,1/11/2022 21:03,0x2a479056fac97b62806cc740b11774e6598b1649,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000226185,0.078841305,463.38,,,Set Excluded From Anti Whale
0xd2330292d22cf535f4d2eb2942eac63c8925b10d277850ed47404346fb1c162f,14282328,1641935054,1/11/2022 21:04,0x2a479056fac97b62806cc740b11774e6598b1649,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00015489,0.053990007,463.38,,,Transfer Ownership
0xd5f2e7601d836eb318d6e7611c7471895bcdb52c1b4dc2f3db536faa48b29e5b,14282353,1641935129,1/11/2022 21:05,0x095ad3d17697be667ace2eb11e07e53d5a3cc92c,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00012626,0.044010448,463.38,,,Approve
0xd8404638f0a466741923825aa9c637dcaab649a6bc253896417c1e741d84c6fd,14283014,1641937112,1/11/2022 21:38,0xe7e4e266e266e961f24ca82d7a55d18be58d046a,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x652035984c8387def80b14f4d3745ad7a3ef4e732257df8c6c610fdae8045fc9,14283015,1641937115,1/11/2022 21:38,0x45163aa7eb561321e104b7305a299dcf7de107db,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0xb8c47cab7adcf2d588568a14dcd5ebca446a7cbf17eb78ad420b8af183a3a424,14283023,1641937139,1/11/2022 21:38,0x6a309bef7a6f107d11544192203fcc77aaa1e89d,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
