Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $342.37/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0x62673ce695afce88bb4c40e03917c8647c71d104ee57661979d4d76806ebbd9d,14283327,1641938051,1/11/2022 21:54,0x43e963487cd3599e8f58cfe9e34b2eed59451e97,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,1.3,0,445.081,0.00199643,0.683517739,463.38,,,Add Liquidity ETH
0x5796ecc1c088b485d5459950281983358df389ff5133d30bb2657f1420516e55,14283353,1641938129,1/11/2022 21:55,0x45163aa7eb561321e104b7305a299dcf7de107db,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.179030488,0,61.29466829,0.001882255,0.644427644,463.38,,,Add Liquidity ETH
0x490b2f0c4a3f36c8d703a6c76e8285055f1edcc7a1a460a53d02ebeff3c352c3,14283376,1641938198,1/11/2022 21:56,0x817dfe4072afd8e0cf4f6ae082daaaf4143dd7a4,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0,0,0,0.00017058,0.058401475,463.38,Error(0),execution reverted,Add Liquidity
0xd3ff2c62227e900fb5cc26d089f39d0ed2f9ac59ac86e8aea8320340e75654da,14283382,1641938216,1/11/2022 21:56,0x817dfe4072afd8e0cf4f6ae082daaaf4143dd7a4,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0,0,0,0.00224494,0.768600108,463.38,,,Add Liquidity
0x2defb266d3323edb0c27d1d8bb6b01525f52049182a12d83e28057ddc19035e0,14283390,1641938240,1/11/2022 21:57,0x0813b13f440b05a753d532a498eacfd34422e42b,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.249391866,0,85.38429324,0.00192149,0.657860531,463.38,,,Add Liquidity ETH
0x9551960dffa795a74f1b393fe2bab74edf6f5f96275547bb4bf37794fbc4b51e,14283398,1641938264,1/11/2022 21:57,0x43e963487cd3599e8f58cfe9e34b2eed59451e97,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.348571842,0,119.3405414,0.00199644,0.683521163,463.38,,,Add Liquidity ETH
0x9e643932f3240bb6ea00a39fb43dc988697c25fb4d1c8c2d05481df26b84e3f1,14283417,1641938321,1/11/2022 21:58,0xb79252042f6639d02025ec881d52434cbe8cfb70,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.837857586,0,286.8573016,0.0008332,0.285262684,463.38,,,Add Liquidity ETH
0x294d4c44680c669e9b33fbc94361f5a5b50cb8e0416c57fc5b93843e97827667,14283420,1641938330,1/11/2022 21:58,0xa395a37cc73ce936cd1c84d7ad31c699bfd59475,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.5,0,171.185,0.00199643,0.683517739,463.38,,,Add Liquidity ETH
0xc80372b355c5a46e1720d71be3bfe0f92388c765e73b1c633af57e3f3daa6eec,14283421,1641938333,1/11/2022 21:58,0x16441cc86ba6a0cca141ad6091eeccb19443f6f5,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0,0,0,0.0022447,0.768517939,463.38,,,Add Liquidity
0x8366654d1fad0fdd6f4f552b040ad82e8b4c421bfa31413acfbd0593ff269ba6,14283456,1641938438,1/11/2022 22:00,0x56f4a86a0e05128b9f6a9e6c18fe248309014165,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0,0,0,0.00224445,0.768432347,463.38,,,Add Liquidity
