"HolderAddress","Balance","PendingBalanceUpdate"
"0x663489ddc752f692e9d4fb68bc092a04481000eb","1E-18","No"
"0x66419856f6eb867fd64da1556668d932ae8ce760","1E-18","No"
"0x6643002a5a86e7302a8cfafdd395850455a4278d","1E-18","No"
"0x666af2666e3d00892efbf7d0788a13a391f3fa82","2E-18","No"
"0x6671299edd9c2e0b211d90a2775c24a9253c7e99","1E-18","No"
"0x668517e8d653a20787cca3fa6ffc735f4ef8e2ff","1E-18","No"
"0x66fcb32a3937d09852aece8ede489c53b1f38dc5","1E-18","No"
"0x671509fcee58532936b4c4038788c21171076d7e","2E-18","No"
"0x6718494ad506b711f815b765c3b351854cb655b0","1E-18","No"
"0x67794ef7588c25243cc59dd34b42096171bc8d6b","79.3333333333333","No"
"0x67833e2f85eaaf01dc0651df046d8dc94aab5d32","2E-18","No"
"0x67da9ce2a83537ddb92f2a5cb33dee7b182172c6","2E-18","No"
"0x68fff469540da3c263379dc88b8f905765567567","1E-18","No"
"0x6913b47bbe27dce35c0ecf5653e5b41ea4b6d401","2E-18","No"
"0x693df2a465f33c52acf77846dc4f5e088809ed6d","1E-18","No"
"0x697f2079037a8bf70e226692b4a5f89ccb90d579","1E-18","No"
"0x69bc73707a9e91a49dac9847369340e6c8545dae","1E-18","No"
"0x69c272e063e5c18478c469bfa607aaa33ef957b4","2E-18","No"
"0x6a0322ff9d0fc4499161baf993a9a320c0e216e7","2E-18","No"
"0x6a4c63fa342fe3c17cdd23a918829eb5f621ee24","37.5","No"
"0x6a99007848b873bc722c65df23eb0c3800a84a93","33.3333333333333","No"
"0x6aac1bc25850dcac441bb2eb14a9d12ac9f0da9a","1E-18","No"
"0x6b83e9e59504cdbe496be7681fce9603b908fa48","100","No"
"0x6c3ceeacba7c0c76b57e401e84ed8dae9ebbef6e","8.57142857142857","No"
"0x6c428b4a5f1478278399481ac9f1d4f0fa0d7404","1E-18","No"
"0x6c5cb5265251789a8a84e3e853e8d07a42118bbc","33.3333333333333","No"
"0x6c846a56b43e3398821943705220bf2c74793861","86.6666666666667","No"
"0x6c96a234d110349bd841feac25971f3b7a9370b7","1E-18","No"
"0x6cc71221b844b877e0588bb2744840db72aad681","2E-18","No"
"0x6d07e44adff4e33ad903ba10f2b9936a706d0b54","1E-18","No"
"0x6d7ed0da2acaa2a047630ea1741537b6f2181806","2E-18","No"
"0x6dd6c316c42106ad61f1c04748246af756d5e95f","1E-18","No"
"0x6dfe36d3f73257ef3f62e30280d97e8b9b18457d","2E-18","No"
"0x6e0a396ad4f901c807eb0fb84a0b0f8a234f2875","19.6666666666667","No"
"0x6e1f244f3e761acde02ecdf4558092553cc31623","26.4","No"
"0x6e51eb0623a8ae08ba9415500591b4a6f0ca1a08","9.5","No"
"0x6f202255838f049b0afd57577f84846f0b709448","1E-18","No"
"0x6f808c62aa40a7e6e031ee189ab09964f9479ae0","1E-18","No"
"0x6f89712eb44df51642b30a289ec64435762bc871","1E-18","No"
"0x6fc634ffbd2ec5370ca70897e16ee6e850424411","413.333333333333","No"
"0x6fcff2ddbc48d53224b62cd4f96bdd6b0f855dd0","1E-18","No"
"0x6fe43a9f54eec22998fdd10c1b90b6c27e40d855","2E-18","No"
"0x6ffb36de892652ab86dcb3c1a2aea210e20c21e4","33.3333333333333","No"
"0x70175e5bef70476ef6f363c50965a30f3a97a130","1E-18","No"
"0x7071dd33d009911694c20fa20a17818cd2fbdd56","1E-18","No"
"0x70bbb01e587ee2c7f2372632ed35e98286c9e9a9","1E-18","No"
"0x7121d1aaf2a05af016f9c11e036655153c3c2e55","1E-18","No"
"0x714b2069032573c447a08a92173af0282046f585","2E-18","No"
"0x71e1604d63a1edbf8a99f89ce4945bb53293a72e","1E-18","No"
"0x720ee847e27a400a03f429abf5b82fa99fe09296","2E-18","No"
"0x73187fdffc76559cbebe05d6258af35d64b67743","1E-18","No"
"0x73b6a4cbd5f86f450045532428e261c59b9da57e","1E-18","No"
"0x73eac4d93e043abb08c393b4a6e2aa4a12c5e1f3","1E-18","No"
"0x73ff4956ba78f279637a49ce07ab8df68d5f715f","1E-18","No"
"0x74264aa892c5c4b596b91f961b1387f94ef3d5a1","1E-18","No"
"0x74885d1fcc291aab02c83767b98281f892e7ce9e","1E-18","No"
"0x7567dee7d5199f03e1490f43e8d8c68bce58fff3","1E-18","No"
"0x7583480701d5c8f736926e02398dad26868ac81d","1E-18","No"
"0x75af32310985f9e91801ad58165e3eb766cb903b","18.8873091893724","No"
"0x75b5feea0f2facfc5c73d18f7d4b2110c629c777","2E-18","No"
"0x75cdc740411afbbdb686ae6d341c5540a03aa252","1E-18","No"
"0x75f99a1041c3083ef4e5b8f7ddd66b72d1f6f797","1E-18","No"
"0x7655a1a398eeb5faf83b4cc966d4e65dc3cb8e4a","5","No"
"0x77804e227c515443376f20f8fcbeccf6de7380e7","1E-18","No"
"0x7795d0909275eae039d25d0345420b603ad8cb00","1E-18","No"
"0x77e18e8bf311da07f8fd32c4959ee118c0ce3b56","1E-18","No"
"0x78096cd2369fd8dd1e74f50adcd762c2075146ab","2E-18","No"
"0x781f94f448a22913a356137d660d55262dc0e138","2E-18","No"
"0x782bbcdf6c24e62bead05d830f8ccdefb85925fa","1E-18","No"
"0x78310847585628ee7f7a051fd1bf77abe4c16036","2E-18","No"
"0x787e6f236c563ab756dbe1e8afcb7b3f21dd9ea3","1E-18","No"
"0x78a9de5456c0dc0dce0282a595a0b1ad8a49e2c2","2E-18","No"
"0x793293912b7084efd44710a0c80a2f587a5b3ac6","25","No"
"0x796c98c0401e9b0cd6119435ee71f1828cc7d6bb","1E-18","No"
"0x79888c10c1efc21f371120e082714938391d3925","1E-18","No"
"0x7a8c44883c2048f9d2a828679d518bdc6bacfdea","1E-18","No"
"0x7ab4af5fabcb23782d0f727a47f990efa21e629e","1E-18","No"
"0x7af3b5ed46636c46bd89289a072922bd20100a09","36.6666666666667","No"
"0x7b71e2eb0e3f8af716d24c0575e7b527458b4bd3","2E-18","No"
"0x7b77aabdf3a029c4c545a2abf36a85420978d323","2E-18","No"
"0x7b7d8c13a1de408be347380b531e3e8bbabd825e","1E-18","No"
"0x7c186a88e1a35df60f254b6820fa5b31378a004a","1E-18","No"
"0x7c2f6fce9d340c4339247ddfcc236ee020e63834","2E-18","No"
"0x7cc6999d00e4912aad54c7cbad176b8afe4e133e","1E-18","No"
"0x7ce190a38afb65104ffe400d665f769d3ab5b817","12.637096","No"
"0x7cf497a6c9702e6f3f3361a9617ecacb698461a4","1E-18","No"
"0x7cf957174fda8fecb811c906fc612d2bbfd40b8e","1E-18","No"
"0x7d2ac76238cfe399b6c29fbe83dddac77e96e270","2E-18","No"
"0x7dcf4ec29d333f392f3b5a10ee99f4999bc6d3ce","2E-18","No"
"0x7dcf8faac2fcb5c57a93e1ac1dfa1cf82fe366b3","50","No"
"0x7de10ea8b851777a8ed302562c81b5c049ce9ec5","2E-18","No"
"0x7decf4c6ac4a9e8bc35626baa72ca9e8603a33bd","2E-18","No"
"0x7df9dd93c02534361a8d4297323f82d3dfcefa12","2E-18","No"
"0x7e091a0a7950ae35f2bc68a495a86d9199fbf496","1E-18","No"
"0x7eee2acc10613025fde276b0b0bcb345ff7b4971","1E-18","No"
"0x7f1eff7aacf2060f034cd962e507a44726488392","2E-18","No"
"0x804711211234219d3219e321c460332920b6b13c","1E-18","No"
"0x808f31f3932ab66127330f927248577ab6ba4c43","51","No"
"0x811d9725bbd88636b99c7a5b12adc84482b46045","1E-18","No"
"0x816b5e55d41ab5368c84be07125dade79a2ccfc9","1E-18","No"
"0x818f01ce548a12914ed6daa29868ae6e56e4a433","1E-18","No"
"0x8223ea4f3cc3edad3213ffb9b8d743c12de8c4cf","17.1428571428571","No"
"0x825180fa7e1f68dcaf118d32c5ce62c32df915af","8.57142857142857","No"
"0x8258bd968bb4aa08710a8a218a1d6eb907bb1363","1E-18","No"
"0x82b77eeddf0e878540c688778035780dd20e900f","1E-18","No"
"0x8327c6ba807c1456a786e60608aa8b3f55f23176","2E-18","No"
"0x840344f4a41be3da9b1668b7a7f2754ac70a8fd1","1E-18","No"
"0x8428f389aed7060e21f78bdb874488aff6d08c26","1E-18","No"
"0x8436730403bd21afe25b318c940600a80aea14c9","2E-18","No"
"0x84670e3e4055333d2e8c06e20882321a80f28199","1E-18","No"
"0x846b923b1be30fba4f8ff83618c6ead08aadcb8d","1E-18","No"
"0x84d9dbd0fb282f3884bb663fe4febbceb046440b","1E-18","No"
"0x84e20fa92ad10cb460f621d10977410509071e9f","2E-18","No"
"0x84ed3ef14b58d3d3b83d62e08ffb737de6eff1eb","1E-18","No"
"0x859772cd108eddf5dce8e34950b4607cfaf67b93","1E-18","No"
"0x85c7a0fe5de94c81d9bd06fc4d5ad96b511a93db","1E-18","No"
"0x860aa8858fb89281edc6e35bb42222962ad2deaa","2E-18","No"
"0x86e5d910472cd11d26df5678ca920006c0b2c2c6","78.3333333333333","No"
"0x8746ab3f55f4e909296e82305e0cec8903787c7a","1","No"
"0x87ae174c210e0100acd43d04d9c23c7b5d50d417","1E-18","No"
"0x880087ddd7b7c5d5eefb2f22a427b767da0c2831","1E-18","No"
"0x883ecb3dbefca1ccec4f12b30566103da306e719","1E-18","No"
"0x8841dc7344832e9a35b02e87b9bfe78a1ad9e435","1E-18","No"
"0x88a8777351ad46de824b901a3923a57fc5680983","1E-18","No"
"0x88fb9a73637817ceee100efb61ea1ceaf177dd62","1E-18","No"
"0x8923550fb1dac297430e06ea129e5aee4999faac","1E-18","No"
"0x89351671f982bd88bc6d88382dff8a52b342132b","1E-18","No"
"0x89666edb7318ae35fee1459c5d7ceb23f1fd2e9d","2E-18","No"
"0x896d6a17654ef75e184ca6eebdf6e2a248f3667d","1E-18","No"
"0x8a59eac23e03aaa2fda3d421f9a0de5505a41212","1E-18","No"
"0x8aa0a1c9d2f6ee5802bc62f12af73922dc700b94","1E-18","No"
"0x8aba01eb0180d4e905210f8b6075dda68e1e8672","1E-18","No"
"0x8ad0e2d4a9727959b469a40af9f7755175d39f3b","1E-18","No"
"0x8ae593eff4c7f1a49e7814b69636bd353516b6f6","1E-18","No"
"0x8b3fd3e8b5afeb516638b29c5ba6544c5b013e2f","2E-18","No"
"0x8b8f13f5bd82078b4defd47a4e2c79e1af90be27","1E-18","No"
"0x8b93e7a4dbb1bafd39872e643ce76e06b15f4174","1E-18","No"
"0x8bc945b1ef5c30d80fdeb140c3ed64f8924605fa","1E-18","No"
"0x8c2a3566ba0bc2b478e7971ec0b6d06e9e78c0ef","1E-18","No"
"0x8c41415d02f210e2cb736ef15a977b6c46cc64b4","1E-18","No"
"0x8c47bfed6a99db3eec412bcb973eca763242c08a","1E-18","No"
"0x8c4ec2554f7ea4ead3d9e84b0fa7ce8037f6abad","1E-18","No"
"0x8c52d04182a307dac0c3c214061fbf16fdea46ed","26.6666666666667","No"
"0x8cc559240c6b111171b9e578e468908a78f0c456","1E-18","No"
"0x8cfc3d964d26e858d052c2256767c392f6088217","1E-18","No"
"0x8e2d834c6387b23c43362e388ff778175699a759","90","No"
"0x8e3cbb1a3bf3bb24140da6204da64f32275a9577","1E-18","No"
"0x8e4dd80ac6fdee8343866f622bacb1b1f88a250b","1E-18","No"
"0x8e65979914335d970cea9912cae180bdf6bd3fc0","28.4","No"
"0x8f5462bc8efb51d9c4bf151ac27d2b6630b475c8","2E-18","No"
"0x8f67a2d9ab2c6457364b90831e48c4a5cc904870","1E-18","No"
"0x8fda249af3d924dc3a0a41aae82ff6664ac733b2","1E-18","No"
"0x9007bb98c3c2ea1fd9114bd33f2315b37a863ad9","1E-18","No"
"0x904ba0307edf65c85cb11a8d249c6bf55cd2b6ca","1E-18","No"
"0x90cbbee109fe3e83aec227a5a9882a4a4de7d441","1E-18","No"
"0x911a20396e64ac47dab0b1c378c003247523a87a","1E-18","No"
"0x9169ae67b8b138d596d9f40915d9e85afe7036ac","61.8333333333333","No"
"0x9177a583d7603655b4ddf2b6f8bf8dc710ff12dc","1E-18","No"
"0x9260ae742f44b7a2e9472f5c299aa0432b3502fa","1","No"
"0x92960c3b64b06bea7fc7b183f2b2a42c3450d4dd","1E-18","No"
"0x930a8f7bd6fa77cb7004163dc63edabe9844cfbe","1E-18","No"
"0x939827138153566290694cd9ea2c801b45683ad2","2E-18","No"
"0x940c2d842932b3e2fa8784da5f6d4a043b99f9ee","1E-18","No"
"0x94d83370517312406cf5dfc74409a7efb44f4cc8","0.000343833502900954","No"
"0x94f5b218442439c8c5cb32fc4d647c79c2b516ec","1E-18","No"
"0x95d473bf1aa4f42e8f86fe2f0f1bfa1ad65295a2","1E-18","No"
"0x962cdf13a2d78b01774776f9e27e743f7ff9d04a","1E-18","No"
"0x965ba1d83e672c24f10f3d8f74463dffc67823ed","1E-18","No"
"0x965ebf1571213d776d93c44b5db458b077dee9b2","1E-18","No"
"0x966b52c972abe244c5bcec54640fa85e6a75de46","66.6666666666667","No"
"0x96bfc0d3b156740bbf708451684fd62b65bd3c1a","1E-18","No"
"0x96fdd2d5726bb0cfdceb55dce58bfac103f78ab9","2E-18","No"
"0x9714f6534470fb88b2d017718f69c4b41c853d47","1","No"
"0x975ab1f920059615ddbf3d08fa68962e10926295","2E-18","No"
"0x978e0415d0223027cd66a2d3186c9725d90113e3","1E-18","No"
"0x97e4d848b5c770c6eba604c4e1b1fd59d22da18c","1E-18","No"
"0x98db13a8d8f13d7e717f83fcd5998a20db8db460","1E-18","No"
"0x9970bdba81948fd1912170d85c6eac6c860119d7","1E-18","No"
"0x99aa4f42b3d94c64d6b83896e4cad1fe8bae4dcf","1E-18","No"
"0x99dc28a059ca9fff129e79d4c7b4e12d96039c57","1E-18","No"
"0x99e67c7ce766163f70a6ea3cc8ab250fd1b519e4","1E-18","No"
"0x9a79f41f3399a9a5a1b874b560ac90b46cff6265","2E-18","No"
"0x9ada8d480d89d68898a44ccf894e3287747d6dc2","492","No"
"0x9add913dabb105e552162cc9c962e8e4febcf140","1E-18","No"
"0x9b74d831b6bc4cf39d78eaef324f7f67b1e20638","1E-18","No"
"0x9b9259b110afb32f530271e0a8172a94257f72d4","1E-18","No"
"0x9c1ae0d3b78ba948720871f4c02b2cd19f2e0532","1E-18","No"
"0x9cd67d6f8c7696c33bde34916c305b21acf62042","1E-18","No"
"0x9ce6d41f454bd78780abe6f1b99d4ef693db92d4","1E-18","No"
"0x9d238b603cc4d807cfdb4413c59b14a92a451067","2E-18","No"
"0x9d3c511223b089e2e4758e18fe53d53deef7cc67","1E-18","No"
"0x9da1412fa012db6a4ed6753578dd6fc7729ab43d","1E-18","No"
"0x9e20f1e07b7ec84df782dfdf54dd2da144047725","1E-18","No"
"0x9e883b3c996e9a1b3593a66f1338a1a2f93cd34b","1E-18","No"
"0x9eae4c9d02fcba0322c82a1ec271a10183baa157","2E-18","No"
"0x9f237e87e6ffaf390fbc7db4ed7fa13af58ef4b2","1E-18","No"
"0x9f3b3e2bc75007b3feb6c057a127546cb8fad59a","1E-18","No"
"0x9f73febc57c35c124c8578688f4d2e1bb23e6e0d","1E-18","No"
"0x9fc992e8f7fb8a99b0392bfbfb8ed97101149ec4","2E-18","No"
"0x9fefd55674ebc732075ee6e361b696e891633724","2E-18","No"
"0xa0bc6ea7b5dd04d87ea974f639753aacb352a332","1E-18","No"
"0xa0fc30d2f795f266e3d996a90f4f3666c99157c3","1E-18","No"
"0xa10aa1fa4a005af55771cb5ca4d975a8521b3cf5","25","No"
"0xa1908911a7e11ef5900dee0154276f93e3baed8a","1E-18","No"
"0xa1cc78c42a26be0903debc97b682cc93f0767a64","196.666666666667","No"
"0xa1dce03c51b0ac5860cc1176dea560ef75301ab5","1E-18","No"
"0xa21f70abdab907630549bd79cafed72bad44b359","6.66666666666667","No"
"0xa2ee6cf3beeae278dd737d72a93d09da5c245486","1E-18","No"
"0xa3b01b040539e57125b1c58207cf3ad8eefa58e8","1E-18","No"
"0xa3dcd6f71f3273277c1f8a157862e2afccd39e50","1E-18","No"
"0xa3f17ec5e29d4578f7f282fbaebc9efe34b4a7d3","1E-18","No"
"0xa4478d4e7df42d9185773a0a8f8560f402b4e508","8.33333333333333","No"
"0xa44e14faa0c44543f273c7e0af00a2940ccaf259","2E-18","No"
"0xa4dcb7c2a285d8c75513e5e9bf4a86783b24f78d","1E-18","No"
"0xa504b04ded34fd18bd62899a28d41d01ab52022d","46.6666666666667","No"
"0xa51c28f90913d521c945b2b2f6621347e840d38a","1E-18","No"
"0xa52f6059247758890ab787e63dd5f897cb1f7a68","1E-18","No"
"0xa573c4acc725b14477a8a1662c0547452535b1cf","1E-18","No"
"0xa58a9f595fb68edbed8f77a6bb34faf630cfbd60","1E-18","No"
"0xa59b72478377d0d11fa3fa6c72433ea901a3bfc3","83.3333333333333","No"
"0xa64caf5c465c97bd17b63862eab48e87a7787e7a","1E-18","No"
"0xa664fc8075185500c4a321f399b49df47454ffa4","2E-18","No"
"0xa673ae9a2b9ebe6a01691e0280130ffbfc61fc49","1E-18","No"
"0xa6b20585b53ee8db79b3dc646c1d16b26f74c432","1E-18","No"
"0xa74018b76bcdb6befdf06da18572c391a26c5bab","1E-18","No"
"0xa78b15874af53dd681a615fa005d4fd41286e89e","2E-18","No"
"0xa838809f61c9244d0842450244e9beb648c97100","1E-18","No"
"0xa85819617a048287ae2f5ba42740d7d71c9e439c","1E-18","No"
"0xa8815cf3c1615815048bb1768e91e3737ed989e3","2E-18","No"
"0xa8a85fa9a8947ae617fb9bb27552ca6d1f4d8b09","1E-18","No"
"0xa8da995c5f5bf2ddc0f2579287b268d6a52b4733","1E-18","No"
"0xa8e6eb7c4923cb9dc40673d5b13cdb0baeb337b0","1E-18","No"
"0xa918b159bd1e8fde48b6739e480869dd2cc8b043","1E-18","No"
"0xa96e3d67c02422fed61c81a9045efd998afff775","1E-18","No"
"0xaa13b3e71db9f31c6f333103bc784e6ba6d8b3e1","1E-18","No"
"0xab189f7661c82d546aa06a0c4a04882ac700f0dd","2E-18","No"
"0xabd5f2502441d0f570fed9963e63f84849787fe1","2E-18","No"
"0xabdba2e2b22c036efda11cd4c5388d15209eb425","16.3333333333333","No"
"0xabea31f0b228dd92c5279c9cc4b4c0fd48f030df","1E-18","No"
"0xac4be73d4aa60302f1b309897dcc7df5ed77179a","1E-18","No"
"0xac4f5b7227ab4eaf0b210a9509d8affc8f64a45b","571.428571428571","No"
"0xac802e98d25ec02ff4be787e538eddf40c7c04e1","1E-18","No"
"0xac904735898a79b2ee0832abc7d1d8d556a225af","1E-18","No"
"0xacb988cb8fe2364c60904b947182ac46f159b937","1E-18","No"
"0xacc302551d7769ebeb005dff15dba079f9952185","21.4285714285714","No"
"0xacf729aa410479ba861fa30474b6d2201c21a9a2","1E-18","No"
"0xad178fbee0383f1b5dd4cc31aec8e080a46ed188","1E-18","No"
"0xad3f5a4526fbed82a865d1baef14153488f86487","2026359.3364636","No"
"0xad702725635dff555cbb35ee6c8b0fb76c091ce1","1E-18","No"
"0xad7b36b1aa2f1ab7a8c69a751443e430f0269ab5","85.7142857142857","No"
"0xae5e6d0951245d5eaa0650e5e05e828a6e862717","1E-18","No"
"0xaea3b43960c564a438e51c8cc4867b6edc67bfe4","1E-18","No"
"0xaed13cea9c3894cce9e9dc33da6e36265643d531","39.3333333333333","No"
"0xaf0c62f0e8738ea64cf431c8c92f3edbbecf4793","2E-18","No"
"0xaf5ec856018ba125c15c48899712a2ad0beb7b1f","1E-18","No"
"0xafcc3a39bb4029c424a339fd5a2bd5a563ca99ee","1E-18","No"
"0xafe9385414a41d429e96951991676f60c2af5792","1E-18","No"
"0xb0180b561cc206050a9f46dd92dc492ad1ab9457","1E-18","No"
"0xb0346ac5676e031a55a2842aaf068720f23fc0f4","2E-18","No"
"0xb0912cd89db651b05cc587cf66400d71a40e5e01","2E-18","No"
"0xb0fea1a58045072d6529614d8223bd9567516f7b","1E-18","No"
"0xb124708a3949de4dce98c383aa6b775fb0eb059f","1E-18","No"
"0xb163f14787aa4511bdf9aeb0be662b9cfd30af18","1E-18","No"
"0xb18f82e2589bc2bb720b2a50783d051d4b49c11b","1E-18","No"
"0xb1f645c46a1d073eb9377a9c901098503a2bd509","21.6666666666667","No"
"0xb22ae03046152173cc984f06c60c729a42a9bee9","1E-18","No"
"0xb27a8aed6bb118f4448c637933385cc31d8ac464","1E-18","No"
"0xb28a63227a3886db55ccb270d8a36e65a6b808c4","17.3333333333333","No"
"0xb2a22ff1de481366776c35b987d7e0861fa3bb31","1E-18","No"
"0xb34b4b52ea5ec9f9965f01b3652aca16ec7e7f16","1E-18","No"
"0xb34fdaa28c68d4211db4e520e29116c6f4ee3eda","5040","No"
"0xb3cb876176bce80b214a12591861ead4c0fd2039","2E-18","No"
"0xb4bb04faa940673da20b8c858f3726ac2174f164","1E-18","No"
"0xb4da1673db21f42dadd74df3e02a85868a6da520","1E-18","No"
"0xb58770d55eff61841b6c0b472217bfe7ff936fb8","266.666666666667","No"
"0xb5b5c0fa07f93ad7575c9c2a2977df52e954d51e","2E-18","No"
"0xb60612590d1410e112ca06f06db4ca1f0827df34","1E-18","No"
"0xb6216befccf4d1dc9c83dac3581d747ac34e06ac","1E-18","No"
"0xb67693f90ff6d63030a36bb5d182edf9df2616fa","1E-18","No"
"0xb699ccc2163a10ac2664b8df5514fa8e3cd2423d","1E-18","No"
"0xb6f5268e549fd0b6cec5d0e785be40198906ea2b","28","No"
"0xb732f2e409ef7c5fc1865943f26b35e160384f73","2E-18","No"
"0xb752941b4e36bfd89283467883f66068b9c2fbeb","1E-18","No"
"0xb76f37130620867b3657993e8c9f71fd4ce907f2","2E-18","No"
"0xb79252042f6639d02025ec881d52434cbe8cfb70","1E-18","No"
"0xb856d69711e9ac2d57eebc5cd45a74161dfd129a","1E-18","No"
"0xb8652e1e6ea787e48497aa841e45d6594ab0cda6","1E-18","No"
"0xb8aa2a51ed3e9c1471af89273781db3c94ccafa3","33.3333333333333","No"
"0xb8ce3fc4d0a60e9e28973d42435dac211b273b87","1E-18","No"
"0xb917d9e1bd9ef2a424b12ed24a32fcc24677dcce","1E-18","No"
"0xb94dbb81957db89b587bb2bdc8015751a7ee07e6","1E-18","No"
"0xb9558926c1f9b568d8197e6882715ead09344a12","1E-18","No"
"0xb9ad27eb764b29b15ceaed821348e3beccd6f7d6","1E-18","No"
"0xb9b3c7767fe241f68546f1160008b951d84324a2","1E-18","No"
"0xb9f0033df38f2f492143776d94301186a6bc11d9","1E-18","No"
"0xba22bf5447fb61e4a054b7cb1e0706b4c7bec085","1E-18","No"
"0xba5edf064de4b8ff0c15c54ff34760fa9f031ba5","1E-18","No"
"0xbadb57d2bdc83804877f1070f042cb74558ae184","1E-18","No"
"0xbafccfaf3194ac044e17e43ca28bb639c054775c","2E-18","No"
"0xbb566f649780da4e8326f0bc5c581655efeea04a","2E-18","No"
"0xbba35c6fc40445f0f667685b3ed7c8517d755ec1","1E-18","No"
"0xbbb73aa47c398f35a7366a5864e2c873b9cad1a7","1E-18","No"
"0xbbda3cb33797f9cde75c2ab14ff2761e40a9845e","1E-18","No"
"0xbc097bcd67adf0f2068f7120eb202e18602503dc","2E-18","No"
"0xbc7c98bd8c68dd4697622af3348de6c2aabc8736","2E-18","No"
"0xbc95a5b8caf376c3135e765a1b8dd015265c61f8","1E-18","No"
"0xbccb36dbbc6b4d8aa95d3591f1e03fb48eb8c40d","1E-18","No"
"0xbce6ed6f560b4d2ece69f3f936e32d72f97a0b1a","1E-18","No"
"0xbd62ad2c0e2c57de27090a6131714fd78342336c","300","No"
"0xbda0251f51b2cdcfc3cca41cdb9ed252bc0d89d7","720","No"
"0xbddfb505088547d1b6bcf68603203455af805a73","1E-18","No"
"0xbe23d6611df520a94c0faadb5ccd58ad69a24cb0","1E-18","No"
"0xbe8ba22113bfb2dee3ba8b9026da5cd27cb053ec","1E-18","No"
"0xbebd693766d0e38d7421ff300238db493919c7a1","1E-18","No"
"0xbede511a828c3ebe43153c0cd01fadfb6efe7f3e","2E-18","No"
"0xc003f36a59e485a34407a1ab9b9e12f1b6a78625","1E-18","No"
"0xc096c8b0ef1103b359b2950216da77a6977eacd5","1E-18","No"
"0xc0fd0b3900198dbebd1a2bac9454a82d91093395","1E-18","No"
"0xc12bebb32308bcae656474230b1525df8e8c542e","1E-18","No"
"0xc14a322f28d4633937e58fe59087d0a5a13b225a","2E-18","No"
"0xc2195413fbe194837db088ff98e79df414d9a6b6","2E-18","No"
"0xc267748b2be047fa54883963567b114446d12408","2E-18","No"
"0xc4654da314f77f42560c34ce6eb0285b87533002","2E-18","No"
"0xc541379b5ebc5453a2b3bee07a990b84344b0c32","1E-18","No"
"0xc563109ef24a191055e35cd39a33c059fa11392b","1E-18","No"
"0xc587ce16afa7abcef03657ea7167f3d321647e0f","2E-18","No"
"0xc5cdc2b5ec5ce3394f58b33b38e27755520c5b1f","2E-18","No"
"0xc62acd639e9d194894348a6efa663f024446fe51","2E-18","No"
"0xc63cf58b68bf64bdb5314c9304fff8fb77592530","1E-18","No"
"0xc63f45a1c950bf043bc84cb5b3c30f39bdf61522","1E-18","No"
"0xc68cae52ad5cb855c7b6b1049e6f6cf2eee72a56","358.666666666667","No"
"0xc6adc623d90d1e53aad5da9b26b04fa7efdee9bc","22.6666666666667","No"
"0xc74cd09fc3cfd9e18fea7f4c88c18308b86dafb6","2E-18","No"
"0xc780b92c112da98de75f16901b55cce283a08e70","1E-18","No"
"0xc7a5075aeed4e5b3b17f334574cca563c68a5895","2E-18","No"
"0xc7c7e4ac0fa13b17dda6a51b0d3a6009a8b91563","1E-18","No"
"0xc7ef590ef7edb29de6de4849718507c96f71aa04","120","No"
"0xc8d4fb1b9d2f1de2a18ca06d85b96febe2f21077","1E-18","No"
"0xc92d817c6d88038041a4817c8dff856dc6c2fc9a","1E-18","No"
"0xc9e62ff734f118bd4224e8ad06d41c90275e1645","1E-18","No"
"0xca354c6a5e1973d5b7ffeaf28032ff46353f7777","2E-18","No"
"0xca5c14bda6cc36a1046065b7f216f885e27a1a24","1E-18","No"
"0xca7499387fe16366f1d31de3ee5bb71056b43103","1E-18","No"
"0xcad325df8300816ead4d6d39f742195a16233ad1","1E-18","No"
"0xcb16f78e18f328d8ef1fd342465afa60c7f4e0ee","1E-18","No"
"0xcb89b291200037fa87259568dc9e00ea836c02cf","1E-18","No"
"0xcbb3a80bf5912a3fc0296ba9401523f5a6efd347","633.333333333333","No"
"0xcbbd876a00e14c5c2599ecea0f60c3c643277414","1E-18","No"
"0xcbe25d019f1d0a3013eb2b3e4a17e6880ad2546e","1E-18","No"
"0xcbe54bf98cf76e36387984bfb3da6389e68750b6","1E-18","No"
"0xcc2a45c6d92ad5bc2300c8eea1e3e2fc23b4ed28","1E-18","No"
"0xcca607e17e2502150f81a63b1663cbd234cd41b7","1E-18","No"
"0xcce58276cb701b182c1d728bce8e913d053d0fd6","1E-18","No"
"0xcd1550d699d7df48002c42a04517ee69bc07cc27","386.666666666667","No"
"0xcd1f00e5bfdc2ba5eed6e6f99b789f27969d8dc9","1E-18","No"
"0xcd287366ba194c5aacbcbe374ed67cb2fa56ab82","1E-18","No"
"0xcdf16a03a01071de6584cd104884c753715abe7f","1E-18","No"
"0xcece1cd2418330baadd77febe7926ed7597364ca","1E-18","No"
"0xcf2001a16b69543fd4bfb54f1d4528b6c5307a3b","1E-18","No"
"0xcf62026311482699df27db798ccd92f0e86b1c46","1E-18","No"
"0xcf9cfd12e8b9d19734f74a0f029c16154cb4f918","1E-18","No"
"0xcfcd1cbf3c00c8808baed1bf4ded00a41dc72106","33.3333333333333","No"
"0xcfdf51d253399692a405f4c6f59470fb3eaca6ab","2266.66666666667","No"
"0xd055dd9b13945397618e17d73cd636b6c9a77d82","1E-18","No"
